,Branch length stretch,date,numdate
A_NewYork_34_2022_EPIISL16380123_2022-11-08_HA_4,1.0363742064491404,2022-11-08,2022.8694061883843
A_NewYork_47_2019_EPIISL400798_2019-10-05,2.0,2019-10-05,2019.816292532292
A_NewYork_49_2019_EPIISL400848_2019-10-28,1.3552481019410898,2019-10-28,2019.8784493051091
A_NewYork_57_2019_EPIISL404558_2019-12-10,0.4310510008661941,2019-12-10,2019.9946554455933
A_NewYork_9890_2019_EPIISL403098_2019-10-11,1.0000004296580598e-06,2019-10-11,2019.832507342968
A_NewYork_IVYG43P90Y2_2022_EPIISL17019070_2022-12-16_HA_4,2.0,2022-12-16,2022.9720999869517
A_NewYork_RVTNL6835155935323_2022_EPIISL16935709_2022-12-06_HA_4,2.0,2022-12-06,2022.9450753031183
A_Newcastle_30_2016_EPIISL289135_2016-03-29,0.5525951152439393,2016-03-29,2016.34429627678
A_Newcastle_82_2018_EPIISL413290_2018-12-23,2.0,2018-12-23,2019.0427109575573
A_Newfoundland_RV00885_2022_EPIISL16834709_2022-11-27_HA_4,1.00540578805616,2022-11-27,2022.9207530876681
A_Newport_9366_2019_EPIISL400523_2019-12-04,2.0,2019-12-04,2019.978440635293
A_Nicaragua_3204_2019_EPIISL398808_2019-10-07,1.7222332899525856,2019-10-07,2019.8216974690588
A_Nonthaburi_75_2020_EPIISL1296341_2020-01-15,1.5151207235177788,2020-01-15,2020.0926199244898
A_NordPasdeCalais_1108_2020_EPIISL515497_2020-02-10,0.7800246200196818,2020-02-10,2020.162884102457
A_Nordrhein-Westfalen_1_2022_EPIISL11217721_2022-01-21,0.8258635772150127,2022-01-21,2022.082987888829
A_Nordrhein-Westfalen_40_2022_EPIISL16087646_2022-10-13_HA_4,9.999999959769632e-07,2022-10-13,2022.799142010793
A_NorthCarolina_06_2022_EPIISL12713536_2022-03-29,1.0279717346650352,2022-03-29,2022.2640532705136
A_NorthCarolina_07_2021_EPIISL8557723_2021-11-18,1.0000004296577352e-06,2021-11-18,2021.9093542955743
A_NorthCarolina_09_2021_EPIISL8810272_2021-12-02,2.0,2021-12-02,2021.9471888525654
A_NorthCarolina_12_2021_EPIISL8814262_2021-12-11,1.0000004296577352e-06,2021-12-11,2021.9715110683915
A_NorthCarolina_12_2021_EPIISL9033376_2021-12-11,1.0000004296577352e-06,2021-12-11,2021.9715110683915
A_NorthCarolina_13_2021_EPIISL11532922_2021-12-25,1.0000004296577352e-06,2021-12-25,2022.0093456257584
A_NorthCarolina_24_2022_EPIISL16765475_2022-11-27_HA_4,9.99999995976959e-07,2022-11-27,2022.920753088044
A_NorthDakota_07_2021_EPIISL9389035_2021-12-24,0.3089907231800176,2021-12-24,2022.0066431569992
A_NorthDakota_12602_2022_EPIISL10862753_2022-01-07,1.4710917902736371,2022-01-07,2022.045153331462
A_NorthDakota_12603_2022_EPIISL10862757_2022-01-10,1.5030557472166586,2022-01-10,2022.053260736612
A_NorthDakota_21_2023_EPIISL17391837_2023-02-22_HA_4,0.8672806658173687,2023-02-22,2023.1565434541155
A_NorthDakota_32_2022_EPIISL16761526_2022-12-04_HA_4,0.9983003958867998,2022-12-04,2022.9396703663515
A_NorthernIreland_30012_2019_EPIISL401690_2019-11-05,1.0000004296581873e-06,2019-11-05,2019.9000690525518
A_NorthernIreland_30584_2019_EPIISL401698_2019-11-12,0.9231474471596686,2019-11-12,2019.9189863308593
A_Norway_01234_2022_EPIISL16855845_2023-01-17_HA_4,1.0629359034524397,2023-01-17,2023.059254592315
A_Norway_03431_2023_EPIISL17266696_2023-03-04_HA_4,1.0985166100223422,2023-03-04,2023.1835681379491
A_Norway_10230_2021_EPIISL2932740_2021-04-14,0.8303026244638693,2021-04-14,2021.3202161876277
A_Norway_16606_2021_EPIISL5365800_2021-08-07,2.0,2021-08-07,2021.631000051713
A_Norway_16606_2021_EPIISL5946220_2021-08-07,1.0000004296850656e-06,2021-08-07,2021.631000052089
A_Norway_16606_2021_EPIISL7256997_2021-08-07,1.0000004296850656e-06,2021-08-07,2021.631000052089
A_Norway_16606_2021_EPIISL8814257_2021-08-07,2.0,2021-08-07,2021.631000051713
A_Norway_16960_2021_EPIISL5365802_2021-08-08,0.9982415891380488,2021-08-08,2021.6337025200964
A_Norway_1900_2020_EPIISL500734_2020-03-12,2.0,2020-03-12,2020.2466606223409
A_Norway_2176_2020_EPIISL500739_2020-03-18,2.0,2020-03-18,2020.262875432641
A_Norway_2297_2019_EPIISL397282_2019-10-12,1.4673616010269608,2019-10-12,2019.8352098109756
A_Norway_2320_2020_EPIISL500746_2020-03-24,1.0333971839406577,2020-03-24,2020.2790902429413
A_Norway_2428_2019_EPIISL403335_2019-11-03,0.6405572182120483,2019-11-03,2019.8946641154093
A_Norway_24864_2021_EPIISL9401931_2021-10-26,0.9983006237655345,2021-10-26,2021.8471975223815
A_Norway_24873_2021_EPIISL12710546_2021-10-24,0.5150736621475587,2021-10-24,2021.8417925856147
A_Norway_24873_2021_EPIISL9402025_2021-10-24,2.0,2021-10-24,2021.8417925856147
A_Norway_29511_2021_EPIISL9401944_2021-11-25,1.0000004296577991e-06,2021-11-25,2021.928271574258
A_Norway_32146_2021_EPIISL8786126_2021-12-10,2.0,2021-12-10,2021.9688085996322
A_Norway_32389_2022_EPIISL15728516_2022-10-10_HA_4,0.9781667797182851,2022-10-10,2022.7910346052672
A_Norway_32514_2022_EPIISL15728506_2022-10-15_HA_4,1.603868033840629,2022-10-15,2022.804546947184
A_Norway_32641_2022_EPIISL16465194_2022-10-17_HA_4,0.5034200003664272,2022-10-17,2022.8099518839506
A_Norway_33060_2022_EPIISL15728479_2022-10-27_HA_4,2.0,2022-10-27,2022.8369765677842
A_Norway_33371_2022_EPIISL16465187_2022-10-27_HA_4,0.47988493315210046,2022-10-27,2022.8369765677842
A_Norway_33536_2022_EPIISL16759864_2022-11-01_HA_4,9.999999960041966e-07,2022-11-01,2022.8504889100766
A_Norway_34416_2021_EPIISL8786147_2021-12-20,1.3309524338703842,2021-12-20,2021.9958332834656
A_Norway_3891_2023_EPIISL18044465_2023-03-08_HA_4,1.837745358722472,2023-03-08,2023.1943780114825
A_Norway_828_2020_EPIISL500749_2020-02-06,0.966992803339274,2020-02-06,2020.1520742289235
A_NoviSad_5932_2020_EPIISL534023_2020-01-29,1.0000004296581873e-06,2020-01-29,2020.1304544822326
A_Novosibirsk_RII-MH38235S_2021_EPIISL6940690_2021-10-27,1.000000429657676e-06,2021-10-27,2021.8498999911405
A_OSAKA_105_2019_EPIISL414388_2019-12-03,1.0000004296580126e-06,2019-12-03,2019.9757381672857
A_Ohio_07_2021_EPIISL8557869_2021-11-17,1.0000004296577352e-06,2021-11-17,2021.9066518271911
A_Ohio_46_2022_EPIISL15929473_2022-10-25_HA_4,1.0213485726381297,2022-10-25,2022.8315716310174
A_Oklahoma_01_2021_EPIISL4373562_2021-07-06,0.7326239453020613,2021-07-06,2021.5445210634457
A_Oklahoma_12625_2022_EPIISL10862988_2022-01-24,1.0000004296577352e-06,2022-01-24,2022.0910952943545
A_Oman_2641_2021_EPIISL5983954_2021-07-25,1.0000004296850656e-06,2021-07-25,2021.5958679631055
A_Oman_4837_2021_EPIISL5983972_2021-09-05,1.0000004296580757e-06,2021-09-05,2021.7093716352063
A_Ontario_009_2023_EPIISL17585031_2023-01-31_HA_4,0.7963805762798445,2023-01-31,2023.0970891496818
A_Ontario_012_2022_EPIISL16755488_2022-11-09_HA_4,9.99999995976882e-07,2022-11-09,2022.8721086571434
A_Ontario_127_2022_EPIISL16755552_2022-12-10_HA_4,9.99999995976882e-07,2022-12-10,2022.9558851770275
A_Ontario_138_2022_EPIISL16755617_2022-12-10_HA_4,0.904059214609403,2022-12-10,2022.9558851766517
A_Ontario_215_2022_EPIISL16755576_2022-12-21_HA_4,0.5165126009391268,2022-12-21,2022.9856123288687
A_Ontario_RV2414_2015_EPIISL215796_2015-11-12,0.9881325960573991,2015-11-12,2015.9706800227814
A_Orebro_1_2021_EPIISL5743010_2021-08-21,0.8884849857366853,2021-08-21,2021.66883460908
A_Oregon_03_2021_EPIISL11532839_2021-11-26,1.0000004296577352e-06,2021-11-26,2021.930974042641
A_Oregon_52_2022_EPIISL16201529_2022-11-08_HA_4,2.0,2022-11-08,2022.8694061883843
A_Orenburg_CRIE_75_2021_EPIISL8647833_2021-11-25,1.3590619956293133,2021-11-25,2021.928271573882
A_Oswestry_1328_2019_EPIISL400616_2019-12-11,1.000000429658218e-06,2019-12-11,2019.9973579143525
A_PaisVasco_4011_2022_EPIISL16054101_2022-10-19_HA_4,9.99999995976882e-07,2022-10-19,2022.8153568210932
A_Pakistan_228_2019_EPIISL418571_2019-12-23,1.026542107433691,2019-12-23,2020.0297875345768
A_Pakistan_2527_2019_EPIISL416809_2019-12-14,1.3645647666080434,2019-12-14,2020.0054653191266
A_Pakistan_275_2019_EPIISL416801_2019-12-29,0.716633218671994,2019-12-29,2020.046002344877
A_Pakistan_ICT10_2021_EPIISL9346132_2021-09-13,0.43484292468508023,2021-09-13,2021.7309913818972
A_Pakistan_ICT14_2021_EPIISL9346128_2021-10-29,0.6392700254166301,2021-10-29,2021.8553049275313
A_Pakistan_ICT7_2021_EPIISL9346125_2021-09-16,1.1068833537942775,2021-09-16,2021.7390987870474
A_Pakistan_NMC1_2021_EPIISL9346118_2021-10-14,1.059345394308489,2021-10-14,2021.8147679017811
A_Paris_2554_2019_EPIISL594226_2019-11-25,0.785501403274958,2019-11-25,2019.954118419843
A_Paris_2560_2019_EPIISL407512_2019-11-25,1.0000004296581873e-06,2019-11-25,2019.954118420219
A_Paris_28742_2021_EPIISL8628639_2021-09-29,1.0000004296578544e-06,2021-09-29,2021.7742308764066
A_Parma_21_2020_EPIISL486735_2020-02-05,0.5392845402385531,2020-02-05,2020.1493717605404
A_Parma_83_2022_EPIISL17268705_2022-11-14_HA_4,1.496537627410696,2022-11-14,2022.8856209986845
A_PaysdeLoire_2718_2019_EPIISL407513_2019-12-10,1.0000004296581873e-06,2019-12-10,2019.994655445969
A_Pennsylvania_01_2021_EPIISL1732522_2021-03-19,1.000000429657764e-06,2021-03-19,2021.2499520100362
A_Pennsylvania_01_2021_EPIISL1732523_2021-03-19,1.000000429657764e-06,2021-03-19,2021.2499520100362
A_Pennsylvania_01_2021_EPIISL5332897_2021-03-19,2.0,2021-03-19,2021.2499520096605
A_Pennsylvania_01_2021_EPIISL6854988_2021-03-19,0.25645076105988374,2021-03-19,2021.2499520096605
A_Pennsylvania_01_2021_EPIISL6854995_2021-03-19,2.0,2021-03-19,2021.2499520096605
A_Pennsylvania_03_2020_EPIISL410750_2020-01-16,1.7944625943319368,2020-01-16,2020.0953223928732
A_Pennsylvania_1024_2019_EPIISL402777_2019-10-22,2.0,2019-10-22,2019.8622344948092
A_Pennsylvania_1026_2019_EPIISL462752_2019-11-04,0.47010576731060666,2019-11-04,2019.8973665837925
A_Pennsylvania_1029_2019_EPIISL400880_2019-11-27,0.5448563886677971,2019-11-27,2019.9595233566097
A_Pennsylvania_10_2022_EPIISL10827017_2022-01-15,1.5539564639508152,2022-01-15,2022.0667730785287
A_Pennsylvania_14_2020_EPIISL416806_2020-02-19,2.0,2020-02-19,2020.187206317907
A_Pennsylvania_15_2022_EPIISL11497639_2022-02-06,1.0000004296577352e-06,2022-02-06,2022.1262273833383
A_Pennsylvania_75_2022_EPIISL16385110_2022-11-18_HA_4,0.999149898953104,2022-11-18,2022.896430872218
A_Peru_27_2015_EPIISL192696_2015-04-13,1.1467823144624918,2015-04-13,2015.3950542571274
A_Peru_3817_2017_EPIISL311632_2017-12-07,2.0,2017-12-07,2018.0123948864043
A_Philippines_16_2021_EPIISL11499460_2021-11-01,1.0105812913794856,2021-11-01,2021.8634123326815
A_Philippines_1_2021_EPIISL3836431_2021-05-14,0.7818729420064976,2021-05-14,2021.4012902391282
A_Philippines_30_2019_EPIISL406706_2019-10-08,0.9981540848446168,2019-10-08,2019.8243999374422
A_Philippines_35_2022_EPIISL17306144_2022-11-09_HA_4,0.9996603273894086,2022-11-09,2022.8721086567678
A_Philippines_38_2019_EPIISL406825_2019-10-22,0.9981401004915629,2019-10-22,2019.8622344948092
A_Philippines_4_2021_EPIISL3950046_2021-06-24,0.6434746472426957,2021-06-24,2021.5120914428455
A_Philippines_6_2021_EPIISL3950048_2021-07-05,2.0,2021-07-05,2021.5418185950625
A_Philippines_8_2021_EPIISL3950047_2021-07-13,0.6769558939459838,2021-07-13,2021.5634383421293
A_Picardie_28479_20219_EPIISL8591354_2021-09-17,1.0000004296578057e-06,2021-09-17,2021.7418012558064
A_Poland_PL07-2_2022_EPIISL16759930_2022-12-07_HA_4,9.99999995976882e-07,2022-12-07,2022.9477777718776
A_Poland_PL34_2022_EPIISL16759324_2022-12-20_HA_4,9.99999995976882e-07,2022-12-20,2022.982909860861
A_Poland_PL50_2022_EPIISL16759329_2022-12-15_HA_4,0.9973845425415881,2022-12-15,2022.9693975185685
A_Poland_PL76_2022_EPIISL16759328_2022-12-15_HA_4,0.43574294302764666,2022-12-15,2022.9693975185685
A_Poland_PL83_2022_EPIISL16759922_2022-12-11_HA_4,0.9991500527921263,2022-12-11,2022.958587645035
A_Pontardawe_8256_2022_EPIISL11149561_2022-03-03,2.0,2022-03-03,2022.1937890925465
A_Pontypridd_9299_2019_EPIISL413639_2019-11-27,1.07222924133771,2019-11-27,2019.9595233566097
A_PortTalbot_0536_2019_EPIISL400513_2019-12-03,0.998301575601691,2019-12-03,2019.9757381669099
A_PortTalbot_4285_2022_EPIISL10984736_2022-02-28,1.0000004296578203e-06,2022-02-28,2022.185681687772
A_PuertoRico_03_2021_EPIISL9631636_2021-12-11,1.0000004296577352e-06,2021-12-11,2021.9715110683915
A_PuertoRico_06_2021_EPIISL10493004_2021-12-17,1.0000004296578544e-06,2021-12-17,2021.9877258786917
A_Qatar_10-VI-19-0062853_2019_EPIISL406195_2019-10-18,1.5050578537927428,2019-10-18,2019.8514246212756
A_Qatar_10-VI-21-3813895_2021_EPIISL6075479_2021-08-04,1.0000004296578252e-06,2021-08-04,2021.622892646939
A_Qatar_10-VI-21-3886441_2021_EPIISL6075476_2021-08-07,1.0000004296578368e-06,2021-08-07,2021.631000052089
A_Qatar_10-VI-21-3904627_2021_EPIISL4005766_2021-08-08,1.0000004296578089e-06,2021-08-08,2021.6337025204723
A_Qatar_10-VI-21-3904627_2021_EPIISL6075488_2021-08-08,1.0000004296578089e-06,2021-08-08,2021.6337025204723
A_Qatar_10-VI-21-3914545_2021_EPIISL4005767_2021-08-09,1.0000004296578368e-06,2021-08-09,2021.6364049888557
A_Qatar_10-VI-21-3976292_2021_EPIISL4005768_2021-08-11,1.0000004296578544e-06,2021-08-11,2021.6418099256223
A_Qatar_10-VI-21-3976292_2021_EPIISL5365811_2021-08-11,1.0000004296578544e-06,2021-08-11,2021.6418099256223
A_Qatar_10-VI-21-3994025_2021_EPIISL5365812_2021-08-11,1.0000004296578368e-06,2021-08-11,2021.6418099256223
A_Qatar_10-VI-21-4396149_2021_EPIISL12240190_2021-08-26,1.0000004296577108e-06,2021-08-26,2021.6823469513727
A_Qatar_10-VI-21-4396149_2021_EPIISL8808680_2021-08-26,1.0000004296577108e-06,2021-08-26,2021.6823469513727
A_Qatar_10-VI-21-4573977_2021_EPIISL8808666_2021-09-01,2.0,2021-09-01,2021.698561761297
A_Qatar_16-VI-19-0049409_2019_EPIISL529133_2019-08-27,1.4134240211828017,2019-08-27,2019.7108962653413
A_Qatar_16-VI-21-3673175_2021_EPIISL6075487_2021-07-27,1.1040453105213976,2021-07-27,2021.6012728994963
A_Qatar_16-VI-21-3744895_2021_EPIISL5365815_2021-07-31,1.0000004296578368e-06,2021-07-31,2021.6120827734055
A_Qatar_16-VI-21-3744895_2021_EPIISL6075485_2021-07-31,1.0000004296578368e-06,2021-07-31,2021.6120827734055
A_Qatar_16-VI-21-3778452_2021_EPIISL6075490_2021-08-02,2.0,2021-08-02,2021.6174877097965
A_Qatar_16-VI-21-3782139_2021_EPIISL5365817_2021-08-02,1.0000004296578368e-06,2021-08-02,2021.6174877101723
A_Qatar_16-VI-21-3782139_2021_EPIISL6075489_2021-08-02,1.0000004296578368e-06,2021-08-02,2021.6174877101723
A_Qatar_16-VI-21-3798042_2021_EPIISL6075480_2021-08-03,2.0,2021-08-03,2021.6201901781797
A_Qatar_16-VI-21-3820344_2021_EPIISL6075481_2021-08-02,1.0000004296578089e-06,2021-08-02,2021.6174877101723
A_Qatar_16-VI-21-3936112_2021_EPIISL5365820_2021-08-09,0.7847273497902177,2021-08-09,2021.6364049884799
A_Qatar_16-VI-21-3950368_2021_EPIISL5365821_2021-08-10,1.0000004296578089e-06,2021-08-10,2021.639107457239
A_Qatar_16-VI-21-3956954_2021_EPIISL4005773_2021-08-10,1.0000004296578089e-06,2021-08-10,2021.639107457239
A_Qatar_16-VI-21-3994707_2021_EPIISL5365823_2021-08-11,1.0000004296578089e-06,2021-08-11,2021.6418099256223
A_Qatar_16-VI-21-3999123_2021_EPIISL4005776_2021-08-12,1.0000004296578089e-06,2021-08-12,2021.6445123940057
A_Qatar_16-VI-21-4035811_2021_EPIISL5365827_2021-08-13,0.6460300953944826,2021-08-13,2021.6472148620132
A_Qatar_24-VI-21-3868954_2021_EPIISL6075477_2021-08-06,1.0000004296578089e-06,2021-08-06,2021.6282975837057
A_Qatar_24-VI-21-3909543_2021_EPIISL4005778_2021-08-08,1.0000004296578089e-06,2021-08-08,2021.6337025204723
A_Qatar_24-VI-21-3909543_2021_EPIISL5365829_2021-08-08,1.0000004296578089e-06,2021-08-08,2021.6337025204723
A_Qatar_24-VI-21-3942752_2021_EPIISL4005780_2021-08-09,1.0000004296578368e-06,2021-08-09,2021.6364049888557
A_Qatar_24-VI-21-3942752_2021_EPIISL5365831_2021-08-09,1.0000004296578368e-06,2021-08-09,2021.6364049888557
A_Qatar_24-VI-21-3948134_2021_EPIISL4005781_2021-08-10,1.0000004296578368e-06,2021-08-10,2021.639107457239
A_Qatar_24-VI-21-3948134_2021_EPIISL5365832_2021-08-10,0.30900510516349994,2021-08-10,2021.6391074568633
A_Qatar_24-VI-21-3962572_2021_EPIISL5365833_2021-08-10,1.0000004296578368e-06,2021-08-10,2021.639107457239
A_Qatar_24-VI-21-3980766_2021_EPIISL4005783_2021-08-11,1.0000004296578089e-06,2021-08-11,2021.6418099256223
A_Qatar_24-VI-21-3980766_2021_EPIISL6075473_2021-08-11,1.0000004296578089e-06,2021-08-11,2021.6418099256223
A_Qatar_24-VI-21-3985321_2021_EPIISL4005784_2021-08-11,0.9994335978490752,2021-08-11,2021.6418099252464
A_Qatar_24-VI-21-3986733_2021_EPIISL4005785_2021-08-11,1.0000004296578089e-06,2021-08-11,2021.6418099256223
A_Qatar_24-VI-21-3986733_2021_EPIISL5365834_2021-08-11,1.0000004296578089e-06,2021-08-11,2021.6418099256223
A_Qatar_24-VI-21-4031255_2021_EPIISL4005786_2021-08-13,1.0000004296578074e-06,2021-08-13,2021.647214862389
A_Qatar_24-VI-21-4031255_2021_EPIISL6075472_2021-08-13,1.0000004296578074e-06,2021-08-13,2021.647214862389
A_Qatar_24-VI-21-4041206_2021_EPIISL4005787_2021-08-13,0.8338077532406863,2021-08-13,2021.6472148620132
A_Qatar_24-VI-21-4043041_2021_EPIISL4005788_2021-08-13,1.0000004296578368e-06,2021-08-13,2021.647214862389
A_Qatar_24-VI-21-4043041_2021_EPIISL5365836_2021-08-13,1.0000004296578368e-06,2021-08-13,2021.647214862389
A_Qatar_34-VI-19-0070454_2019_EPIISL406205_2019-11-10,0.597497940326743,2019-11-10,2019.9135813940927
A_Qatar_34-VI-21-3664968_2021_EPIISL5365837_2021-07-27,1.0000004296850656e-06,2021-07-27,2021.6012728998721
A_Qatar_34-VI-21-3664968_2021_EPIISL6075486_2021-07-27,1.0000004296850656e-06,2021-07-27,2021.6012728998721
A_Qatar_39-VI-21-4147440_2021_EPIISL4005789_2021-08-17,2.0,2021-08-17,2021.6580247355466
A_Qatar_39-VI-21-4154225_2021_EPIISL5365839_2021-08-17,0.753166812949907,2021-08-17,2021.6580247355466
A_Qatar_47-VI-19-0066945_2019_EPIISL406213_2019-10-30,0.7890146672520479,2019-10-30,2019.883854241876
A_Qatar_47-VI-21-3968065_2021_EPIISL5365840_2021-08-10,1.0000004296578089e-06,2021-08-10,2021.639107457239
A_Qatar_47-VI-21-3991750_2021_EPIISL4005793_2021-08-11,2.0,2021-08-11,2021.6418099252464
A_Qatar_47-VI-21-3995023_2021_EPIISL4005794_2021-08-11,1.0000004296578368e-06,2021-08-11,2021.6418099256223
A_Qatar_47-VI-21-3995023_2021_EPIISL5365843_2021-08-11,1.0000004296578368e-06,2021-08-11,2021.6418099256223
A_Qatar_47-VI-21-4486313_2021_EPIISL12240193_2021-08-29,2.0,2021-08-29,2021.6904543561468
A_Qinghai-Chengzhong_14_2020_EPIISL410611_2020-01-02,1.4196573979079654,2020-01-02,2020.0574878355062
A_Quebec_002_2020_EPIISL411579_2020-01-02,0.8075744501042109,2020-01-02,2020.0574878355062
A_Quebec_007_2022_EPIISL16755644_2022-11-13_HA_4,1.4769451948722319,2022-11-13,2022.8829185303011
A_Quebec_014_2022_EPIISL16755652_2022-11-14_HA_4,1.4890416635484536,2022-11-14,2022.8856209986845
A_Quebec_161_2019_EPIISL411535_2019-12-03,0.3387927624087625,2019-12-03,2019.9757381669099
A_Quebec_165_2019_EPIISL411538_2019-12-07,1.2936788036445468,2019-12-07,2019.9865480404433
A_Quebec_166_2019_EPIISL411539_2019-12-05,2.0,2019-12-05,2019.9811431036765
A_Quebec_185_2019_EPIISL411569_2019-12-12,1.3548667197801414,2019-12-12,2020.0000603823598
A_Quebec_197_2019_EPIISL411575_2019-12-23,2.0,2019-12-23,2020.0297875345768
A_Quebec_198_2019_EPIISL411576_2019-12-19,1.371217410392,2019-12-19,2020.0189776610434
A_Quebec_201_2019_EPIISL411544_2019-12-28,1.0000004296581873e-06,2019-12-28,2020.0432998768695
A_Quebec_RV3597_2020_EPIISL471536_2020-03-03,1.0065683658760076,2020-03-03,2020.2223384068907
A_ROMANIA_544438_2023_EPIISL17063749_2023-01-04_HA_4,0.8206284761798947,2023-01-04,2023.0241225033312
A_ROMANIA_545017_2023_EPIISL17069008_2023-01-12_HA_4,0.998745577182621,2023-01-12,2023.045742250398
A_ROMANIA_545443_2023_EPIISL17069093_2023-01-17_HA_4,9.99999995976882e-07,2023-01-17,2023.0592545926909
A_ROUEN_41245_2021_EPIISL11323844_2021-11-15,1.1820127768308217,2021-11-15,2021.9012468900485
A_Rheinland-Pfalz_24_2022_EPIISL16549343_2022-10-31_HA_4,1.3903966753406998,2022-10-31,2022.8477864413176
A_Rheinland-Pfalz_USAFSAM-13494_2022_EPIISL16873291_2022-10-04_HA_4,9.999999959768478e-07,2022-10-04,2022.7748197953429
A_Rheinland-Pfalz_USAFSAM-13690_2022_EPIISL16888818_2022-11-18_HA_4,0.9981690114562591,2022-11-18,2022.896430872218
A_Rheinland-Pfalz_USAFSAM-13722_2022_EPIISL16890341_2022-11-27_HA_4,0.5816862263632198,2022-11-27,2022.9207530876681
A_Rheinland-Pfalz_USAFSAM-13868_2022_EPIISL16920458_2022-12-22_HA_4,0.9993967652805411,2022-12-22,2022.9883147972519
A_Rheinland-Pfalz_USAFSAM-13884_2022_EPIISL16920469_2022-12-23_HA_4,0.8255279461681294,2022-12-23,2022.9910172656353
A_RhodeIsland_03_2022_EPIISL10492988_2022-01-11,0.8466565622191796,2022-01-11,2022.0559632049954
A_RhodeIsland_06_2021_EPIISL7602561_2021-11-16,0.9983008168512735,2021-11-16,2021.9039493584316
A_RhodeIsland_09_2021_EPIISL8557844_2021-11-30,1.0573420655370176,2021-11-30,2021.9417839157986
A_RhodeIsland_11_2022_EPIISL11533902_2022-02-14,2.0,2022-02-14,2022.1478471300293
A_RhodeIsland_17_2021_EPIISL9033385_2021-12-28,1.3515036729879504,2021-12-28,2022.0174530305326
A_RhodeIsland_17_2022_EPIISL12713483_2022-03-21,1.2062465815815664,2022-03-21,2022.2424335234468
A_RhodeIsland_18_2020_EPIISL416807_2020-02-17,0.9986576472537817,2020-02-17,2020.1818013811405
A_RhodeIsland_57_2022_EPIISL16380128_2022-11-05_HA_4,1.004480422883899,2022-11-05,2022.8612987832344
A_RhodeIsland_87_2022_EPIISL16834460_2022-12-22_HA_4,0.5459719558215334,2022-12-22,2022.9883147972519
